state_code,msamd,census_tract_number
6,41884,1322.00
29,41180,1184.00
27,33460,0605.08
48,19124,0192.08
27,33460,0606.06
55,31540,0109.02
27,33460,0607.10
39,18140,9852.00
6,31084,5439.04
33,40484,0033.02
48,12420,0018.44
27,33460,0607.16
36,,1200.00
28,27140,0103.01
36,35644,0360.01
42,37964,3058.00
29,41140,0101.00
6,31084,2074.00
6,23420,0007.00
32,29820,0051.06
39,10420,5327.02
72,41980,
27,33460,0410.01
36,35644,0474.00
55,33340,1010.00
19,47940,0015.02
39,17460,1905.04
55,,0016.02
55,,9501.00
35,,9436.00
42,38300,9114.00
36,35004,5175.00
39,18140,0093.25
34,35644,0062.00
42,38300,8033.02
27,33460,1040.00
41,38900,0330.00
47,32820,0202.10
24,47894,8034.01
48,41700,1507.00
27,33460,1305.00
25,49340,7601.00
35,10740,0037.07
8,19740,0120.31
34,35084,0168.00
42,37964,2007.08
48,26420,3337.00
39,17460,1513.00
36,35644,0479.00
6,31084,5734.02
42,38300,5100.00
6,42044,0525.13
36,15380,0008.00
6,31084,5433.22
53,42644,0408.00
48,23104,1102.02
26,11460,4043.00
1,26620,0110.11
39,17460,1089.00
6,42044,0320.35
29,41180,2212.01
72,41980,0308.00
51,25500,0117.00
48,23104,1138.09
6,36084,4042.00
42,49620,0202.20
34,45940,0007.00
40,36420,1078.05
47,32820,0001.00
40,36420,1080.09
27,33460,0608.14
23,,0108.02
39,17460,1405.00
36,46540,0214.02
48,19124,0512.00
17,16974,8510.00
17,,9571.00
51,47894,2003.03
36,15380,0234.01
10,48864,0006.02
54,44600,
39,17460,1062.00
53,44060,0045.00
39,17140,0262.00
51,47260,2109.00
10,48864,0166.03
37,11700,0031.02
13,12060,0703.03
36,35644,0506.00
27,33460,0611.02
27,33460,0256.05
27,33460,0106.00
36,35644,0172.02
20,28140,0702.00
27,33460,0228.01
26,11460,4042.00
27,33460,0342.00
6,31084,2033.00
42,37964,0073.00
48,41660,0017.03
4,,9443.00
48,19124,0316.27
72,,9572.00
48,26420,2408.00
25,49340,7305.00
6,42044,0320.31
48,12420,0017.65
48,23104,1115.23
38,,9505.00
72,25020,2706.00
36,10580,0521.01
34,15804,5024.00
27,33460,0262.06
42,49620,0229.10
27,33460,0264.04
41,38900,0011.02
48,28660,0207.01
39,,0208.00
48,29700,0009.01
27,33460,0266.11
17,16974,8708.03
27,33460,0262.05
27,33460,0268.18
26,47644,2267.00
48,15180,0116.00
35,10740,0047.32
6,31084,5358.03
40,,0103.00
36,35644,0282.00
72,41980,0320.00
49,36260,
25,37764,2060.00
47,32820,0205.21
39,17140,0128.00
34,15804,6091.04
1,13820,0104.02
15,26180,0004.01
39,17140,0080.00
39,17140,0139.00
24,12580,4083.02
39,17460,3121.00
34,35644,0252.00
36,,9617.00
53,,9751.00
51,19260,0009.00
17,16974,7115.00
42,38300,6004.00
48,31180,0021.01
55,,9506.00
36,35004,4067.00
42,37964,2013.02
26,19804,5970.00
17,,9560.00
36,45060,0023.00
55,,0005.00
29,,9801.00
35,10740,0047.28
36,35644,0132.00
55,,9605.00
48,26420,2311.00
48,19124,0091.03
42,37964,2030.00
40,36420,1072.09
55,,9903.01
42,42540,2153.00
17,44100,0035.00
40,36420,1081.08
23,12620,0009.00
28,,0605.00
40,36420,0008.00
27,33460,0507.09
27,33460,0353.00
42,37964,3004.00
42,25420,0214.00
11,47894,0083.02
12,14600,0013.03
32,29820,0029.42
37,11700,9809.00
27,33460,0508.08
36,35644,0131.00
27,33460,0508.11
39,10420,5333.00
39,17140,0220.00
24,12580,2801.01
6,31084,2400.20
49,36260,2112.02
27,33460,0912.01
72,38660,0727.01
13,47580,0211.05
36,35644,0272.00
13,12260,0105.09
29,,9802.98
37,27340,0023.00
27,33460,0605.02
26,35660,0115.00
39,18140,0087.30
36,10580,0146.10
36,10580,0214.00
45,17900,0103.04
48,26420,4327.00
34,15804,6057.00
6,41884,0479.02
27,33460,0017.00
32,,9510.00
12,38940,0009.01
4,38060,1114.01
27,33460,0073.02
42,37964,0144.00
36,35004,4150.00
27,33460,0083.00
39,17460,1891.12
48,26420,3422.00
39,17460,0714.00
12,45300,0006.00
48,19124,0214.02
34,20764,0071.02
6,44700,0051.14
36,35004,4152.01
36,35004,1583.21
9,35300,1611.00
55,,2020.01
48,26420,3216.00
17,16974,8176.00
6,31084,4082.12
55,,9610.00
25,14484,4024.00
55,,9612.00
42,37964,1008.08
42,37964,0251.00
48,19124,0152.02
39,,9718.00
40,,0014.00
42,37964,4041.02
42,37964,2059.04
33,31700,0162.01
36,45060,0304.03
48,26420,6701.00
39,17140,0008.00
42,37964,2060.09
27,20260,9705.00
36,35644,0158.01
6,31084,4613.00
6,31084,5339.02
42,37964,2061.04
48,41700,1807.02
34,20764,0048.00
27,33460,0203.04
27,33460,0214.00
6,41940,5072.06
12,37340,0652.01
28,32820,9503.00
27,33460,0217.00
48,,7303.00
36,35004,5170.00
41,21660,0038.00
27,33460,0245.00
48,12420,0004.01
48,26420,6635.00
12,45300,0122.06
42,37964,3073.00
27,33460,0248.02
22,43340,0248.00
27,33460,0249.02
53,42644,0327.04
4,38060,3199.06
42,38300,8041.00
39,45780,0082.02
27,33460,0267.11
12,33124,0100.09
42,37964,4078.01
27,33460,0271.02
39,18140,0067.21
6,31084,4002.06
51,40060,1008.04
21,17140,0607.00
27,33460,1008.00
37,11700,0011.00
41,32780,0017.00
31,30700,0014.00
27,33460,1016.00
2,,0012.00
24,12580,3039.00
8,,9696.00
34,35644,0029.00
27,33460,1021.00
51,47260,2103.00
35,,9437.00
47,,0811.00
39,18140,0017.00
48,32580,0241.06
1,33860,9810.00
45,43900,0219.01
27,33460,0243.00
48,12420,0006.03
29,28140,0208.02
29,,9813.00
48,19124,0165.11
27,33460,1057.00
36,35004,1595.08
48,12420,0017.41
29,41180,2216.22
40,36420,1082.01
55,33340,6302.01
49,41620,1128.15
40,36420,1082.03
40,36420,1082.04
26,47644,3335.00
27,33460,0304.01
48,,7908.00
54,25180,9707.00
55,29404,0013.00
27,,9504.00
34,20764,0007.01
25,14484,4179.02
6,36084,4414.01
34,45940,0017.00
36,40380,0135.04
32,29820,0058.20
6,41884,0155.00
48,,7402.00
42,38300,8034.00
48,26420,6637.00
42,38300,8085.00
39,17140,0305.03
27,33460,0812.00
55,33340,0163.00
27,33460,0608.20
27,33460,0256.01
27,33460,1037.00
34,35084,0120.00
36,40380,0087.02
42,,2011.00
22,12940,0038.04
35,10740,0030.01
42,37964,0017.00
48,41700,2107.06
29,41180,2146.00
42,37964,0040.02
32,29820,0044.00
34,35084,0099.00
12,35840,0013.00
34,15804,6014.00
36,35644,0291.04
18,26900,3559.00
39,17460,1070.00
17,19340,0209.00
42,37964,0042.02
1,13820,0308.00
55,39540,0024.01
12,22744,0415.00
55,,9908.00
48,41700,9902.00
55,,9909.00
21,21780,0202.00
55,,9911.00
13,17980,0025.00
42,38300,4710.00
47,32820,0406.01
45,12260,
24,13644,7013.10
50,15540,0006.00
34,35084,0144.00
34,20764,0531.02
51,47260,0005.00
4,38060,0927.08
40,36420,2012.02
48,41700,9804.02
36,15380,0133.00
45,24860,0030.07
27,33460,0502.23
42,30140,0035.00
36,40380,0123.01
27,33460,0905.01
6,42044,0992.37
12,27260,0134.02
34,35084,0417.03
29,41180,3111.12
36,,1007.00
27,33460,0907.02
6,31084,2718.01
48,23104,1104.02
34,20764,8029.00
47,,9650.00
48,26420,6919.00
6,36084,3132.02
31,30700,0008.00
48,19124,0178.07
10,48864,0120.00
51,40060,0504.00
56,,9502.00
35,,0014.00
48,26420,5520.00
39,44220,0028.00
40,,9926.00
34,15804,7038.04
37,24660,0308.01
42,37964,0133.00
5,,9601.00
42,39740,0014.00
48,12420,0018.45
21,30460,0021.00
42,37964,0174.00
22,26380,0207.02
48,19124,0318.05
12,35840,0026.03
12,29460,0160.02
41,32780,0007.00
42,37964,0178.00
53,13380,0006.00
32,29820,0024.03
55,36780,0014.00
55,,9906.00
40,36420,1082.16
53,42644,0006.00
6,41740,0032.12
40,36420,1083.04
25,14484,0503.00
48,19124,0202.01
49,41100,2708.00
36,35644,1163.00
27,33460,0227.00
51,40060,0107.00
24,12580,4033.00
12,14600,0027.13
37,49180,0027.02
36,35644,0107.03
27,33460,0240.01
48,10180,0130.00
18,21780,0102.02
36,35644,0429.02
49,36260,1252.00
8,19740,0099.00
45,12260,0216.01
36,35644,0056.01
49,,0003.00
41,32780,0005.00
47,34980,0165.00
21,,9919.00
39,18140,0077.10
37,,0014.00
35,10740,9703.01
55,36780,0007.00
39,18140,0069.41
8,14500,0125.07
18,,9662.00
48,23104,1404.04
42,37964,0211.00
17,16974,8905.00
12,33124,0101.45
51,47260,0103.08
8,17820,0077.00
40,36420,1043.00
37,49180,0026.04
48,26420,3315.00
37,39580,0528.03
12,45300,0411.02
48,13140,0070.02
6,41740,0183.00
42,37964,0100.00
4,38060,5227.25
47,17300,1013.02
36,35644,0774.00
47,34980,0158.02
26,47644,1325.00
42,37964,0220.00
6,42044,0421.13
32,29820,0017.11
6,41500,0105.01
42,38300,4911.01
37,,9808.00
39,26580,0511.00
48,26420,7223.00
47,32820,0107.10
44,39300,0417.00
55,,0052.00
48,19124,0204.01
55,,0054.00
35,10740,9709.02
20,,9575.00
42,,9611.02
48,15180,0132.07
44,39300,0416.02
36,46540,0112.00
27,33460,0267.08
6,41740,0134.15
37,16740,0058.23
72,41980,2602.01
34,20764,8021.00
48,23104,1045.02
36,35644,0170.06
25,14484,4071.00
6,42044,0626.43
42,37964,0287.00
37,24660,0401.01
48,23104,1045.04
36,46540,0217.01
40,36420,1083.10
39,17460,1516.00
72,41900,8501.01
20,,9871.00
55,33340,0911.00
36,15380,0118.00
55,,9509.00
39,,9752.00
47,32820,0205.30
12,45300,0136.01
32,29820,0049.24
34,20764,8034.00
50,,9642.00
55,,9714.00
34,15804,5016.03
72,38660,0722.02
49,41620,9943.02
55,,9715.00
37,24780,0001.00
4,38060,2174.00
55,36780,0031.00
34,20764,0087.00
72,41980,0204.01
37,11700,9908.00
40,,9794.00
51,,9917.00
34,20764,7140.00
48,19124,0181.26
36,39100,0102.00
54,37620,0107.01
6,31084,1343.02
34,20764,7312.05
55,29404,0009.00
31,,9706.00
39,17460,2003.00
38,,9510.00
41,21660,0052.00
39,17140,0205.05
48,19124,0112.00
36,35644,0467.00
42,37964,0261.00
39,19380,0706.00
8,17820,0039.05
42,37964,0285.00
36,35644,0484.00
42,37964,0296.00
39,17460,1861.06
42,,0119.00
42,37964,0200.00
48,26420,6613.00
42,37964,0357.00
36,35644,0217.00
12,35840,0013.01
42,37964,0325.00
42,37964,4041.03
34,,0068.00
48,23104,1061.01
18,26900,3528.00
36,,0840.00
33,31700,0029.02
40,36420,1085.06
37,27340,0021.00
45,22500,0019.00
34,35644,0034.01
40,36420,1085.12
35,42140,0103.08
40,36420,1063.01
6,31084,9012.06
39,,5701.02
54,34060,0111.00
53,42644,0251.01
37,24780,9502.00
55,33340,0056.00
27,31860,9705.00
17,16974,8233.04
40,36420,1085.13
36,,0105.00
8,17820,0034.00
39,17140,0207.41
36,45060,0156.00
36,35004,1584.02
48,18580,0054.01
42,38300,2608.00
41,38900,0024.01
54,16620,9558.00
56,,9678.00
42,38300,5513.00
42,38300,5080.00
42,38300,7544.00
29,28140,0306.00
72,38660,0724.00
42,37964,4016.00
42,37964,0343.00
49,36260,2002.01
47,32820,0217.54
31,,9507.00
48,,0013.00
48,15180,0114.00
42,38300,7832.00
17,16974,8902.02
42,37964,3012.01
26,11460,4116.00
36,35644,0275.00
27,33460,0502.26
6,12540,0059.00
40,46140,0086.00
42,38300,4120.02
21,31140,9901.00
47,32820,0102.20
6,42044,0015.06
51,40220,0302.03
29,27620,9701.00
48,19124,0099.00
42,37964,0084.00
37,16740,0028.00
48,12420,9503.00
48,19124,0017.01
5,,0210.01
51,49020,0508.00
4,38060,4224.02
51,40060,8502.00
42,27780,0105.00
36,,1351.04
20,28140,0445.00
39,17140,0110.00
1,,9630.00
34,35644,0025.00
17,16974,2108.00
37,11700,9917.00
36,35644,0361.00
37,11700,0028.00
37,11700,0022.02
4,38060,5227.48
34,15804,7029.07
39,10420,6007.05
32,,9515.00
53,42644,0103.00
48,,0113.01
39,18140,0094.92
39,17460,1776.06
37,11700,0017.00
53,42644,0020.00
37,11700,0031.01
1,,9965.00
39,17140,0127.00
48,19124,0204.02
6,42044,0017.04
53,42644,0532.02
34,35084,0403.00
37,11700,0025.02
39,17460,1027.00
6,41940,5091.07
6,41940,5116.04
40,36420,1069.13
19,26980,0003.02
48,12420,0023.03
53,42644,0403.00
37,11700,0016.00
53,44060,0014.00
72,41980,2205.00
34,36140,0205.00
37,11700,0102.00
37,11700,0009.00
34,35084,0027.00
36,,0201.00
50,,9680.00
34,15804,7040.13
72,38660,
40,46140,9575.00
48,26420,4502.00
39,18140,7565.00
42,38300,5212.00
46,39660,0110.03
34,35084,0111.00
36,24020,0880.00
48,12420,0205.01
41,38900,0054.00
47,32820,0085.00
34,35084,0121.00
6,40900,0079.03
37,11700,0008.00
42,37964,0163.00
41,32780,0013.02
37,11700,9802.00
23,38860,0245.00
4,46060,0039.02
48,19124,0122.10
26,19804,5569.00
51,28700,0104.00
37,11700,0107.00
45,12260,0208.00
48,19124,0059.01
50,,9712.00
48,41700,1605.00
37,11700,0105.00
37,11700,9920.00
49,,1105.00
36,15380,0088.00
23,,9965.00
36,35644,0346.00
48,19124,0153.05
36,35644,0984.00
42,29540,0015.00
53,42644,0407.00
39,15940,7123.00
40,36420,1086.01
12,37340,0652.02
40,36420,1086.03
34,15804,7019.00
27,33460,0506.06
41,13460,9908.00
27,33460,0507.06
34,15804,5013.01
40,,9735.00
48,19124,0175.00
47,34100,
48,19124,0047.00
37,,0107.00
39,10420,6014.00
48,19124,0195.01
36,,0619.00
49,41100,2703.00
34,35084,0416.04
34,35084,0135.00
34,15804,6026.02
24,13644,7003.09
39,,9676.00
41,41420,0202.03
48,23104,1111.02
34,35084,0106.00
53,,0016.00
37,24660,0146.00
34,35084,0173.01
39,18140,0105.30
39,18140,0002.10
51,47894,9903.02
21,31140,1002.00
34,35084,0116.00
36,10580,0412.00
6,23420,0068.01
55,29404,0004.00
42,38300,5263.02
51,,9901.00
36,35644,0248.00
34,35084,0103.00
39,17140,0305.04
42,25420,0113.01
42,,0204.20
29,41180,8201.02
42,38300,3103.00
34,35084,0447.02
34,35084,0113.02
51,47260,3401.00
34,35084,0349.00
39,17460,0951.00
36,15380,0151.02
48,19124,0131.03
4,46060,0047.22
48,19124,0111.01
34,35084,0039.00
53,44060,0128.02
48,23104,1109.07
1,33860,0054.02
34,20764,7224.02
34,35084,0414.00
34,35644,0552.00
45,12260,0203.00
34,35084,0454.01
34,45940,0044.03
53,45104,0725.06
49,39340,0012.01
34,35084,0017.00
72,41980,0031.00
34,35084,0316.00
34,35084,0387.00
55,,9504.00
34,35084,0434.02
27,33460,0802.04
25,12700,0149.00
6,42044,0320.53
39,,9914.00
34,20764,8094.00
54,48540,0003.00
40,36420,1036.02
34,35084,0381.02
27,40340,0021.00
42,30140,0039.00
17,41180,5033.01
34,35084,0341.00
36,10580,0002.00
34,15804,7041.00
50,,9592.00
48,48660,0138.00
48,41700,1617.00
34,35084,3718.00
6,41500,0005.00
36,10580,0622.00
12,36740,0418.00
40,36420,1030.00
15,26180,0002.00
34,35084,0114.00
36,15380,0128.00
33,,0540.00
42,49620,0210.20
15,,0218.00
29,41180,1064.00
36,,0727.00
51,47894,5002.00
10,48864,0168.01
31,,9521.00
12,23540,0022.08
17,16974,8103.02
45,16700,0013.00
48,11100,0151.00
72,41980,0202.00
42,11020,1017.00
34,35084,0461.03
39,18140,0069.50
29,28140,0139.01
39,17460,1742.05
37,16740,0017.02
36,10580,0408.00
36,15380,0131.01
34,15804,7028.04
48,41700,9802.01
49,39340,
34,35084,0115.00
48,11100,0101.00
48,43300,0018.01
48,46340,0020.06
48,26420,5339.00
34,35084,0105.00
21,17140,0704.02
54,34060,9641.00
53,45104,0713.05
54,34060,9642.00
34,35084,0443.00
48,26420,2405.00
34,45940,0018.00
34,35084,0382.01
48,23104,1101.02
26,22420,0021.00
53,42644,0405.00
31,36540,9956.00
47,32820,0054.00
39,17460,2054.00
51,28700,0105.00
55,,9508.00
34,35084,0389.00
34,35084,0411.00
34,35644,1812.00
47,28700,0408.00
42,42540,4004.00
48,26420,5543.00
40,,0401.00
42,37964,2070.04
6,31084,4080.01
34,35084,0454.02
45,,9505.00
34,35644,2461.04
18,31140,9673.00
48,19124,0160.02
39,45780,0010.00
48,21340,0043.09
12,48424,0044.02
48,26420,6912.00
55,,0002.00
34,35084,0141.00
49,36260,2107.01
33,40484,0035.00
45,22500,0108.00
42,49620,0207.20
26,47644,2629.00
18,26900,3579.00
47,27180,0001.00
37,24660,0112.00
29,41180,2117.00
39,,9921.00
24,12580,1702.00
39,15940,7132.01
34,20764,8004.00
48,23104,1046.01
34,35084,0304.00
48,41700,1719.09
37,11700,9803.00
26,47644,2225.00
37,15500,0212.03
72,41980,5705.00
42,37964,3043.00
34,20764,0013.00
37,11700,0006.00
72,41980,0502.12
40,36420,1087.04
22,43340,0243.04
17,16974,8059.01
39,,9720.00
55,,9912.00
48,,7603.00
55,11540,0101.00
29,41180,3122.02
36,35644,0365.02
41,32780,0016.00
55,,0114.00
8,19740,0102.08
42,37964,0347.01
55,,0117.00
47,32820,0067.00
6,31084,2044.10
37,16740,0033.00
12,19660,0808.05
34,15804,5014.04
51,40060,3209.00
42,38300,5615.00
42,38300,8037.00
47,34980,0505.01
37,,0010.00
49,36260,1251.02
36,35004,4104.00
22,35380,0204.00
6,41740,0200.10
45,16740,0617.01
33,,0328.00
34,35084,0444.03
34,35084,0429.00
6,34900,2007.03
51,47894,6110.02
55,31540,0111.02
6,42044,0524.04
34,35084,0142.00
42,38300,5522.00
34,35084,0428.00
48,41700,
42,38300,7752.00
42,38300,6050.02
55,43100,0003.00
8,17820,0037.07
39,10420,5057.00
6,41940,5062.02
36,35004,4136.00
37,49180,0039.06
36,15380,0155.02
6,31084,1958.01
48,41700,1813.01
45,34820,0602.02
45,17900,9701.00
47,34980,0605.00
6,31084,4817.13
27,33460,0241.00
34,35084,3737.00
51,47894,4151.00
6,41940,5043.08
37,49180,0016.01
49,39340,0104.02
27,33460,0302.00
47,,0907.00
37,39580,0607.00
33,,9559.00
33,,9564.00
36,35644,0437.00
72,49500,9614.00
34,35084,0406.00
36,,1009.00
41,38900,0224.00
27,33460,0515.02
34,35084,3749.00
27,33460,0901.00
6,31084,1242.02
51,47894,4506.00
40,36420,1089.00
6,41940,5085.06
72,41980,5802.00
12,45300,0131.00
40,36420,3002.02
35,10740,0001.14
40,36420,3003.00
40,36420,3006.00
37,39580,0402.00
40,36420,1063.03
27,33460,0513.02
36,39100,6400.00
34,20764,7112.00
48,21340,0103.21
36,35004,5212.00
53,42644,0324.02
34,20764,0537.05
42,37964,2089.04
28,,0002.00
54,,9651.00
51,40060,3210.02
36,15380,0064.00
35,,9576.00
42,37964,0225.00
6,36084,3480.00
72,41980,0402.00
36,35644,0383.00
36,10580,0146.07
17,16974,0403.00
34,20764,0540.00
51,31340,0301.01
48,10180,0112.00
35,10740,9703.02
34,20764,7235.00
37,39580,0503.00
6,23420,0043.02
42,42540,1127.00
12,45300,0140.06
42,38300,4961.02
48,10180,0122.00
6,41740,0185.09
48,10180,0123.00
55,33340,2040.01
54,,9573.00
34,35084,0198.00
29,41180,2150.02
36,15380,9400.00
6,36084,4416.02
36,35644,0460.00
41,38900,0317.06
36,35644,0493.00
36,35004,1113.00
53,44060,0102.01
34,35084,3745.00
6,40140,0406.02
48,23104,1051.00
51,47260,0317.00
26,47644,1945.00
42,37964,4008.01
42,38300,2904.00
27,33460,0508.07
17,,9515.00
34,20764,8048.00
34,15804,7011.05
54,16620,0205.00
40,,5011.01
34,35084,0163.00
34,35084,0363.01
54,,0203.00
39,,9934.00
34,35084,0211.00
42,37964,0032.00
28,25060,0003.00
34,35084,0355.00
48,26420,5502.00
24,,7526.00
17,16974,8457.01
39,17140,0245.00
72,21940,1403.00
24,13644,7015.06
25,12700,0102.00
54,34060,0106.00
2,11260,0020.00
45,24860,0104.01
48,19124,0192.11
42,38300,2612.00
17,,9801.00
42,42540,1017.00
48,12420,0017.61
6,42220,1537.04
36,35644,0590.00
13,12060,
51,47260,0057.02
17,16974,8088.00
18,14020,0016.00
1,12220,0403.00
27,,9801.01
13,12060,0502.06
42,38300,8042.00
4,38060,1116.01
54,34060,0119.00
45,,0609.02
54,34060,0104.00
54,,9635.00
6,31084,6037.04
36,35644,0896.00
36,39100,2202.00
55,31540,0108.00
39,17460,1056.01
54,34060,0107.00
42,,0302.00
55,11540,0206.00
21,,0711.00
48,13140,0224.00
54,34060,0116.00
51,47894,2003.02
6,40140,0307.00
36,15380,0095.02
6,40140,0020.08
48,26420,3304.00
27,20260,0105.00
42,38300,9803.00
40,36420,2004.00
1,33660,0044.00
36,35644,0487.00
39,18140,0302.00
48,41700,1212.06
4,38060,4222.11
33,,9604.00
36,10580,0411.00
48,12420,0013.08
36,35004,1119.00
39,18140,0068.10
18,33140,0412.00
37,16740,0201.00
48,19124,0190.12
40,36420,3010.03
48,26420,3331.00
42,38300,4644.00
12,19660,0825.07
48,10180,0125.00
21,31140,0125.02
36,15380,0080.03
48,10180,0126.00
21,31140,0124.08
48,10180,0127.00
48,19124,0087.05
26,33780,8311.00
17,44100,0005.04
8,19740,0070.71
47,28700,0405.00
53,45104,0702.05
54,47894,9728.00
26,47644,2501.00
12,33124,0016.01
34,35084,0213.00
34,20764,7158.00
41,38900,0315.07
48,41700,1107.00
42,37964,0318.00
34,35084,0218.01
37,22180,0024.00
39,30620,0123.00
8,17820,0003.01
45,24860,0110.02
39,10420,5306.05
51,40060,7002.00
25,14484,0201.00
34,35084,3714.00
40,46140,0209.00
34,20764,0047.00
12,42260,0001.03
42,42540,2155.01
42,38300,1208.00
40,36420,3011.00
24,47894,8038.01
18,31140,0505.01
42,37964,3070.00
36,35644,0121.01
36,35004,1352.04
21,,0708.00
37,15500,0211.00
27,33460,1100.00
40,36420,3012.02
49,36260,9701.00
9,25540,4054.00
24,12580,1202.00
40,36420,3013.00
36,15380,0099.00
40,36420,3014.06
27,33460,1090.00
45,43900,0206.01
51,49020,0505.00
42,,3013.02
6,40140,0079.01
37,11700,9913.00
48,21340,0103.11
6,42044,0995.10
51,47894,9004.06
45,11340,0114.00
1,46220,0119.00
53,44060,0118.00
18,29020,0003.00
20,45820,0011.00
48,41700,1314.00
32,29820,0016.08
49,41100,2705.00
51,40220,0401.00
39,17460,0715.00
42,,9623.00
6,40140,0306.03
55,33340,0003.03
40,36420,1066.01
36,35644,0219.00
29,41180,8007.01
46,43620,0104.00
26,47644,1911.00
34,35084,0089.00
34,35084,0014.00
48,10180,0135.00
72,41980,2017.00
40,36420,2009.00
36,35004,4070.00
45,24860,0026.04
13,,0502.00
17,37900,0019.00
6,41940,5059.00
42,49620,0207.10
40,36420,2011.02
20,28140,0534.10
39,,0017.00
39,17460,1059.00
48,41700,1518.00
47,28940,0023.00
39,10420,5019.00
40,36420,2012.01
48,23104,1109.01
36,35644,0904.00
39,17460,0708.00
48,10180,0103.00
35,22140,0005.02
54,,0115.00
72,41980,2404.02
34,35084,0077.00
34,15804,7011.04
24,13644,7019.00
6,31084,1242.01
48,41700,1801.00
26,,0619.00
24,12580,7408.00
29,,9807.00
34,35084,0003.00
17,16974,8236.02
48,19124,0316.43
36,10580,0323.00
12,45300,0213.00
13,42340,9203.00
34,20764,7130.00
42,37964,2009.01
34,35084,0047.00
42,37964,0090.00
34,35084,0093.00
47,32820,0213.32
27,33460,0501.13
48,,5429.00
6,31084,6005.01
34,35084,0147.00
49,41620,1128.05
26,47644,1600.00
29,28140,0018.00
37,48900,0204.02
42,38300,4142.00
48,41700,1903.00
51,,9910.00
34,35084,0157.00
42,38300,4295.00
31,,9511.00
29,41180,2208.03
42,38300,0809.00
34,35084,0328.00
34,35084,0074.00
35,,9415.00
19,26980,0015.00
32,,9802.00
6,31084,4063.00
34,35084,0356.00
48,19124,0079.08
21,,9918.00
55,33340,2023.01
12,15980,0502.02
48,21340,0041.04
5,27860,
34,35084,0430.00
53,38900,9501.00
17,16974,8048.08
28,25060,0022.00
42,38300,2715.00
42,,0102.00
48,19124,0314.04
53,,0009.00
51,47894,4201.00
55,,0109.00
34,35644,2568.01
48,21340,0007.00
31,36540,0502.02
34,35084,0217.00
34,35084,0073.00
34,35084,0008.00
37,49180,0005.00
35,29740,0007.00
12,48424,0059.22
48,41700,1913.01
34,35084,0408.01
41,21660,0013.02
40,,9649.00
6,47300,0039.01
34,35084,0001.00
45,24860,0027.02
26,33780,8339.00
36,27060,0012.00
36,35644,0353.00
34,35084,0053.00
32,29820,0054.12
22,35380,0008.00
47,,0111.00
48,26420,4317.00
36,39100,6200.00
36,35644,0727.00
42,37964,2039.01
31,,9517.00
48,19124,0136.05
36,10580,0146.09
51,49020,
50,15540,0031.00
37,11700,9807.00
48,19124,0185.03
45,24860,0029.03
55,33340,0180.01
32,29820,0034.23
48,19124,0197.00
34,35084,0311.00
42,39740,0136.00
36,10580,0137.03
6,49700,0403.00
34,35084,0347.00
34,35084,0321.00
53,42644,0248.00
18,,9922.00
35,10740,0046.04
47,34980,0171.00
42,,3001.03
25,14484,5091.00
34,35644,2641.00
39,49660,9330.02
34,35084,0064.00
42,37964,4054.00
34,35084,0052.00
8,19740,9911.00
6,23420,0014.03
47,32820,0060.00
47,28940,0058.04
39,17140,0033.00
34,35084,0205.00
48,26420,5106.00
